task_id,occupation,task_text,ability_name,weight,uncertain
1885,Speech-Language Pathologists,"Conduct or direct research on speech or hearing topics and report findings for use in developing procedures, technologies, or treatments.",Deductive Reasoning,2,1
1885,Speech-Language Pathologists,"Conduct or direct research on speech or hearing topics and report findings for use in developing procedures, technologies, or treatments.",Inductive Reasoning,3,1
1885,Speech-Language Pathologists,"Conduct or direct research on speech or hearing topics and report findings for use in developing procedures, technologies, or treatments.",Mathematical Reasoning?,2,1
1885,Speech-Language Pathologists,"Conduct or direct research on speech or hearing topics and report findings for use in developing procedures, technologies, or treatments.",Written Comprehension,3,1
1885,Speech-Language Pathologists,"Conduct or direct research on speech or hearing topics and report findings for use in developing procedures, technologies, or treatments.",Written Expression,2,1
18874,Human Resources Specialists,"Evaluate recruitment or selection criteria to ensure conformance to professional, statistical, or testing standards, recommending revisions, as needed.",Deductive Reasoning,3,1
18874,Human Resources Specialists,"Evaluate recruitment or selection criteria to ensure conformance to professional, statistical, or testing standards, recommending revisions, as needed.",Inductive Reasoning,3,1
18874,Human Resources Specialists,"Evaluate recruitment or selection criteria to ensure conformance to professional, statistical, or testing standards, recommending revisions, as needed.",Mathematical Reasoning?,2,1
18874,Human Resources Specialists,"Evaluate recruitment or selection criteria to ensure conformance to professional, statistical, or testing standards, recommending revisions, as needed.",Problem Sensitivity,2,1
18874,Human Resources Specialists,"Evaluate recruitment or selection criteria to ensure conformance to professional, statistical, or testing standards, recommending revisions, as needed.",Written Comprehension,3,1
18875,Human Resources Specialists,Evaluate selection or testing techniques by conducting research or follow-up activities and conferring with management or supervisory personnel.,Deductive Reasoning,3,1
18875,Human Resources Specialists,Evaluate selection or testing techniques by conducting research or follow-up activities and conferring with management or supervisory personnel.,Inductive Reasoning,3,1
18875,Human Resources Specialists,Evaluate selection or testing techniques by conducting research or follow-up activities and conferring with management or supervisory personnel.,Mathematical Reasoning?,2,1
18875,Human Resources Specialists,Evaluate selection or testing techniques by conducting research or follow-up activities and conferring with management or supervisory personnel.,Problem Sensitivity,2,1
18875,Human Resources Specialists,Evaluate selection or testing techniques by conducting research or follow-up activities and conferring with management or supervisory personnel.,Written Comprehension,2,1
18875,Human Resources Specialists,Evaluate selection or testing techniques by conducting research or follow-up activities and conferring with management or supervisory personnel.,Written Expression,2,1
18888,Labor Relations Specialists,Prepare reports or presentations to communicate employee satisfaction or related data to management.,Deductive Reasoning,2,1
18888,Labor Relations Specialists,Prepare reports or presentations to communicate employee satisfaction or related data to management.,Inductive Reasoning,2,1
18888,Labor Relations Specialists,Prepare reports or presentations to communicate employee satisfaction or related data to management.,Mathematical Reasoning?,2,1
18888,Labor Relations Specialists,Prepare reports or presentations to communicate employee satisfaction or related data to management.,Number Facility,2,1
18888,Labor Relations Specialists,Prepare reports or presentations to communicate employee satisfaction or related data to management.,Oral Expression,2,1
18888,Labor Relations Specialists,Prepare reports or presentations to communicate employee satisfaction or related data to management.,Written Expression,3,1
18896,Labor Relations Specialists,Assess risk levels associated with collective bargaining strategies.,Deductive Reasoning,3,1
18896,Labor Relations Specialists,Assess risk levels associated with collective bargaining strategies.,Inductive Reasoning,3,1
18896,Labor Relations Specialists,Assess risk levels associated with collective bargaining strategies.,Mathematical Reasoning?,2,1
18896,Labor Relations Specialists,Assess risk levels associated with collective bargaining strategies.,Problem Sensitivity,2,1
18896,Labor Relations Specialists,Assess risk levels associated with collective bargaining strategies.,Written Comprehension,2,1
18896,Labor Relations Specialists,Assess risk levels associated with collective bargaining strategies.,Written Expression,2,1
18897,Labor Relations Specialists,Assess the impact of union proposals on company or government operations.,Deductive Reasoning,3,1
18897,Labor Relations Specialists,Assess the impact of union proposals on company or government operations.,Inductive Reasoning,3,1
18897,Labor Relations Specialists,Assess the impact of union proposals on company or government operations.,Mathematical Reasoning?,2,1
18897,Labor Relations Specialists,Assess the impact of union proposals on company or government operations.,Problem Sensitivity,2,1
18897,Labor Relations Specialists,Assess the impact of union proposals on company or government operations.,Written Comprehension,2,1
18897,Labor Relations Specialists,Assess the impact of union proposals on company or government operations.,Written Expression,2,1
18905,Fundraisers,"Attend community events, meetings, or conferences to promote organizational goals or solicit donations or sponsorships.",Oral Comprehension,2,0
18905,Fundraisers,"Attend community events, meetings, or conferences to promote organizational goals or solicit donations or sponsorships.",Oral Expression,3,0
18905,Fundraisers,"Attend community events, meetings, or conferences to promote organizational goals or solicit donations or sponsorships.",Problem Sensitivity,1?,0
18905,Fundraisers,"Attend community events, meetings, or conferences to promote organizational goals or solicit donations or sponsorships.",Speech Clarity,2,0
18954,Credit Counselors,"Investigate missing checks, payment histories, held funds, returned checks, or other related issues to resolve client or creditor problems.",Deductive Reasoning,2,0
18954,Credit Counselors,"Investigate missing checks, payment histories, held funds, returned checks, or other related issues to resolve client or creditor problems.",Number Facility,2,0
18954,Credit Counselors,"Investigate missing checks, payment histories, held funds, returned checks, or other related issues to resolve client or creditor problems.",Perceptual Speed,2,0
18954,Credit Counselors,"Investigate missing checks, payment histories, held funds, returned checks, or other related issues to resolve client or creditor problems.",Problem Sensitivity,2,0
18954,Credit Counselors,"Investigate missing checks, payment histories, held funds, returned checks, or other related issues to resolve client or creditor problems.",Speed of Closure,1?,0
19045,Judicial Law Clerks,Communicate with counsel regarding case management or procedural requirements.,Oral Comprehension,2,0
19045,Judicial Law Clerks,Communicate with counsel regarding case management or procedural requirements.,Oral Expression,3,0
19045,Judicial Law Clerks,Communicate with counsel regarding case management or procedural requirements.,Written Comprehension,1?,0
19057,Judicial Law Clerks,"Enter information into computerized court calendar, filing, or case management systems.",Information Ordering,2,0
19057,Judicial Law Clerks,"Enter information into computerized court calendar, filing, or case management systems.",Near Vision,2,0
19057,Judicial Law Clerks,"Enter information into computerized court calendar, filing, or case management systems.",Perceptual Speed,2,0
19059,Judicial Law Clerks,"Perform courtroom duties, including calling calendars, administering oaths, and swearing in jury panels and witnesses.",Memorization,1?,0
19059,Judicial Law Clerks,"Perform courtroom duties, including calling calendars, administering oaths, and swearing in jury panels and witnesses.",Oral Expression,2,0
19059,Judicial Law Clerks,"Perform courtroom duties, including calling calendars, administering oaths, and swearing in jury panels and witnesses.",Speech Clarity,2,0
19177,Music Therapists,"Plan or structure music therapy sessions to achieve appropriate transitions, pacing, sequencing, energy level, or intensity in accordance with treatment plans.",Auditory Attention,2,0
19177,Music Therapists,"Plan or structure music therapy sessions to achieve appropriate transitions, pacing, sequencing, energy level, or intensity in accordance with treatment plans.",Deductive Reasoning,2,0
19177,Music Therapists,"Plan or structure music therapy sessions to achieve appropriate transitions, pacing, sequencing, energy level, or intensity in accordance with treatment plans.",Fluency of Ideas,1?,0
19177,Music Therapists,"Plan or structure music therapy sessions to achieve appropriate transitions, pacing, sequencing, energy level, or intensity in accordance with treatment plans.",Information Ordering,2,0
19197,Exercise Physiologists,"Measure oxygen consumption or lung functioning, using spirometers.",Deductive Reasoning,1?,0
19197,Exercise Physiologists,"Measure oxygen consumption or lung functioning, using spirometers.",Near Vision,2,0
19197,Exercise Physiologists,"Measure oxygen consumption or lung functioning, using spirometers.",Perceptual Speed,1?,0
19202,Exercise Physiologists,"Teach courses or seminars related to exercise or diet for patients, athletes, or community groups.",Information Ordering,1?,0
19202,Exercise Physiologists,"Teach courses or seminars related to exercise or diet for patients, athletes, or community groups.",Oral Comprehension,2,0
19202,Exercise Physiologists,"Teach courses or seminars related to exercise or diet for patients, athletes, or community groups.",Oral Expression,3,0
19202,Exercise Physiologists,"Teach courses or seminars related to exercise or diet for patients, athletes, or community groups.",Written Comprehension,1?,0
19238,Magnetic Resonance Imaging Technologists,Write reports or notes to summarize testing procedures or outcomes for physicians or other medical professionals.,Information Ordering,2,0
19238,Magnetic Resonance Imaging Technologists,Write reports or notes to summarize testing procedures or outcomes for physicians or other medical professionals.,Written Comprehension,2,0
19238,Magnetic Resonance Imaging Technologists,Write reports or notes to summarize testing procedures or outcomes for physicians or other medical professionals.,Written Expression,3,0
19239,Ophthalmic Medical Technicians,Administer topical ophthalmic or oral medications.,Arm-Hand Steadiness,2,0
19239,Ophthalmic Medical Technicians,Administer topical ophthalmic or oral medications.,Finger Dexterity,2,0
19239,Ophthalmic Medical Technicians,Administer topical ophthalmic or oral medications.,Manual Dexterity,1?,0
19239,Ophthalmic Medical Technicians,Administer topical ophthalmic or oral medications.,Near Vision,2,0
19260,Ophthalmic Medical Technologists,"Assess abnormalities of color vision, such as amblyopia.",Deductive Reasoning,1?,0
19260,Ophthalmic Medical Technologists,"Assess abnormalities of color vision, such as amblyopia.",Near Vision,3,0
19260,Ophthalmic Medical Technologists,"Assess abnormalities of color vision, such as amblyopia.",Perceptual Speed,2,0
19260,Ophthalmic Medical Technologists,"Assess abnormalities of color vision, such as amblyopia.",Visual Color Discrimination,3,0
19290,Surgical Assistants,Assess skin integrity or other body conditions upon completion of the procedure to determine if damage has occurred from body positioning.,Deductive Reasoning,1?,0
19290,Surgical Assistants,Assess skin integrity or other body conditions upon completion of the procedure to determine if damage has occurred from body positioning.,Near Vision,2,0
19290,Surgical Assistants,Assess skin integrity or other body conditions upon completion of the procedure to determine if damage has occurred from body positioning.,Problem Sensitivity,2,0
19301,Surgical Assistants,Postoperatively inject a subcutaneous local anesthetic agent to reduce pain.,Arm-Hand Steadiness,2,0
19301,Surgical Assistants,Postoperatively inject a subcutaneous local anesthetic agent to reduce pain.,Finger Dexterity,2,0
19301,Surgical Assistants,Postoperatively inject a subcutaneous local anesthetic agent to reduce pain.,Manual Dexterity,2,0
19301,Surgical Assistants,Postoperatively inject a subcutaneous local anesthetic agent to reduce pain.,Near Vision,2,0
19310,Surgical Assistants,"Obtain or inspect sterile or non-sterile surgical equipment, instruments, or supplies.",Flexibility of Closure,1?,0
19310,Surgical Assistants,"Obtain or inspect sterile or non-sterile surgical equipment, instruments, or supplies.",Near Vision,2,0
19310,Surgical Assistants,"Obtain or inspect sterile or non-sterile surgical equipment, instruments, or supplies.",Perceptual Speed,2,0
19319,Nursing Assistants,Assist nurses or physicians in the operation of medical equipment or provision of patient care.,Finger Dexterity,2,0
19319,Nursing Assistants,Assist nurses or physicians in the operation of medical equipment or provision of patient care.,Manual Dexterity,2,0
19319,Nursing Assistants,Assist nurses or physicians in the operation of medical equipment or provision of patient care.,Near Vision,2,0
19319,Nursing Assistants,Assist nurses or physicians in the operation of medical equipment or provision of patient care.,Oral Comprehension,1?,0
19321,Nursing Assistants,"Clean and sanitize patient rooms, bathrooms, examination rooms, or other patient areas.",Manual Dexterity,1,0
19321,Nursing Assistants,"Clean and sanitize patient rooms, bathrooms, examination rooms, or other patient areas.",Near Vision,1?,0
19321,Nursing Assistants,"Clean and sanitize patient rooms, bathrooms, examination rooms, or other patient areas.",Static Strength,1?,0
19338,Nursing Assistants,"Stock or issue medical supplies, such as dressing packs or treatment trays.",Information Ordering,1?,0
19338,Nursing Assistants,"Stock or issue medical supplies, such as dressing packs or treatment trays.",Manual Dexterity,1,0
19338,Nursing Assistants,"Stock or issue medical supplies, such as dressing packs or treatment trays.",Near Vision,1,0
19345,Nursing Assistants,Explain medical instructions to patients or family members.,Oral Comprehension,2,0
19345,Nursing Assistants,Explain medical instructions to patients or family members.,Oral Expression,3,0
19345,Nursing Assistants,Explain medical instructions to patients or family members.,Written Comprehension,1?,0
19349,Orderlies,"Answer patient call signals, signal lights, bells, or intercom systems to determine patients' needs.",Auditory Attention,2,0
19349,Orderlies,"Answer patient call signals, signal lights, bells, or intercom systems to determine patients' needs.",Near Vision,1?,0
19349,Orderlies,"Answer patient call signals, signal lights, bells, or intercom systems to determine patients' needs.",Oral Comprehension,1?,0
19363,Orderlies,"Stock utility rooms, nonmedical storage rooms, or cleaning carts with supplies.",Manual Dexterity,1,0
19363,Orderlies,"Stock utility rooms, nonmedical storage rooms, or cleaning carts with supplies.",Near Vision,1,0
1945,Pharmacy Technicians,"Clean and help maintain equipment or work areas and sterilize glassware, according to prescribed methods.",Finger Dexterity,1?,0
1945,Pharmacy Technicians,"Clean and help maintain equipment or work areas and sterilize glassware, according to prescribed methods.",Manual Dexterity,2,0
1945,Pharmacy Technicians,"Clean and help maintain equipment or work areas and sterilize glassware, according to prescribed methods.",Near Vision,1,0
19830,Freight Forwarders,"Arrange for transport, using a variety of modes, such as rail, short sea shipping, air, or roadways, to minimize carbon emissions or other environmental impacts.",Deductive Reasoning,2,0
19830,Freight Forwarders,"Arrange for transport, using a variety of modes, such as rail, short sea shipping, air, or roadways, to minimize carbon emissions or other environmental impacts.",Information Ordering,2,0
19830,Freight Forwarders,"Arrange for transport, using a variety of modes, such as rail, short sea shipping, air, or roadways, to minimize carbon emissions or other environmental impacts.",Number Facility,2,0
19830,Freight Forwarders,"Arrange for transport, using a variety of modes, such as rail, short sea shipping, air, or roadways, to minimize carbon emissions or other environmental impacts.",Problem Sensitivity,1?,0
20247,"Pediatricians, General","Prepare government or organizational reports of birth, death, and disease statistics, workforce evaluations, or medical status of individuals.",Information Ordering,2,0
20247,"Pediatricians, General","Prepare government or organizational reports of birth, death, and disease statistics, workforce evaluations, or medical status of individuals.",Mathematical Reasoning,1?,0
20247,"Pediatricians, General","Prepare government or organizational reports of birth, death, and disease statistics, workforce evaluations, or medical status of individuals.",Number Facility,2,0
20247,"Pediatricians, General","Prepare government or organizational reports of birth, death, and disease statistics, workforce evaluations, or medical status of individuals.",Written Expression,2,0
2025,Medical Assistants,Show patients to examination rooms and prepare them for the physician.,Manual Dexterity,1,0
2025,Medical Assistants,Show patients to examination rooms and prepare them for the physician.,Oral Comprehension,1?,0
2025,Medical Assistants,Show patients to examination rooms and prepare them for the physician.,Oral Expression,1,0
2028,Medical Assistants,"Collect blood, tissue, or other laboratory specimens, log the specimens, and prepare them for testing.",Finger Dexterity,2,0
2028,Medical Assistants,"Collect blood, tissue, or other laboratory specimens, log the specimens, and prepare them for testing.",Information Ordering,1?,0
2028,Medical Assistants,"Collect blood, tissue, or other laboratory specimens, log the specimens, and prepare them for testing.",Manual Dexterity,1?,0
2028,Medical Assistants,"Collect blood, tissue, or other laboratory specimens, log the specimens, and prepare them for testing.",Near Vision,2,0
20720,Equal Opportunity Representatives and Officers,Interview persons involved in equal opportunity complaints to verify case information.,Oral Comprehension,3,0
20720,Equal Opportunity Representatives and Officers,Interview persons involved in equal opportunity complaints to verify case information.,Oral Expression,2,0
20720,Equal Opportunity Representatives and Officers,Interview persons involved in equal opportunity complaints to verify case information.,Problem Sensitivity,2,0
20720,Equal Opportunity Representatives and Officers,Interview persons involved in equal opportunity complaints to verify case information.,Speech Recognition,1?,0
20722,Equal Opportunity Representatives and Officers,Develop guidelines for nondiscriminatory employment practices.,Deductive Reasoning,2,0
20722,Equal Opportunity Representatives and Officers,Develop guidelines for nondiscriminatory employment practices.,Fluency of Ideas,1?,0
20722,Equal Opportunity Representatives and Officers,Develop guidelines for nondiscriminatory employment practices.,Written Comprehension,2,0
20722,Equal Opportunity Representatives and Officers,Develop guidelines for nondiscriminatory employment practices.,Written Expression,2,0
20785,Procurement Clerks,Train and supervise subordinates and other staff.,Oral Comprehension,2,0
20785,Procurement Clerks,Train and supervise subordinates and other staff.,Oral Expression,2,0
20785,Procurement Clerks,Train and supervise subordinates and other staff.,Problem Sensitivity,2,0
20843,Government Property Inspectors and Investigators,"Inspect government property, such as construction sites or public housing, to ensure compliance with contract specifications or legal requirements.",Deductive Reasoning,2,0
20843,Government Property Inspectors and Investigators,"Inspect government property, such as construction sites or public housing, to ensure compliance with contract specifications or legal requirements.",Near Vision,2,0
20843,Government Property Inspectors and Investigators,"Inspect government property, such as construction sites or public housing, to ensure compliance with contract specifications or legal requirements.",Problem Sensitivity,2,0
20843,Government Property Inspectors and Investigators,"Inspect government property, such as construction sites or public housing, to ensure compliance with contract specifications or legal requirements.",Written Comprehension,1?,0
21419,"Claims Adjusters, Examiners, and Investigators","Review police reports, medical treatment records, medical bills, or physical property damage to determine the extent of liability.",Deductive Reasoning,2,0
21419,"Claims Adjusters, Examiners, and Investigators","Review police reports, medical treatment records, medical bills, or physical property damage to determine the extent of liability.",Number Facility,1?,0
21419,"Claims Adjusters, Examiners, and Investigators","Review police reports, medical treatment records, medical bills, or physical property damage to determine the extent of liability.",Problem Sensitivity,2,0
21419,"Claims Adjusters, Examiners, and Investigators","Review police reports, medical treatment records, medical bills, or physical property damage to determine the extent of liability.",Written Comprehension,2,0
21486,Security Management Specialists,"Design, implement, or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",Deductive Reasoning,3,0
21486,Security Management Specialists,"Design, implement, or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",Manual Dexterity,1?,0
21486,Security Management Specialists,"Design, implement, or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",Originality,2,0
21486,Security Management Specialists,"Design, implement, or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",Problem Sensitivity,2,0
21486,Security Management Specialists,"Design, implement, or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",Visualization,2,0
21486,Security Management Specialists,"Design, implement, or establish requirements for security systems, video surveillance, motion detection, or closed-circuit television systems to ensure proper installation and operation.",Written Comprehension,2,0
21590,Financial and Investment Analysts,Employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.,Deductive Reasoning,3,0
21590,Financial and Investment Analysts,Employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.,Inductive Reasoning,2,0
21590,Financial and Investment Analysts,Employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.,Mathematical Reasoning,3,0
21590,Financial and Investment Analysts,Employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.,Number Facility,2,0
21590,Financial and Investment Analysts,Employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.,Written Comprehension,1,0
21594,Financial and Investment Analysts,"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",Deductive Reasoning,2,0
21594,Financial and Investment Analysts,"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",Inductive Reasoning,3,0
21594,Financial and Investment Analysts,"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",Mathematical Reasoning,3,0
21594,Financial and Investment Analysts,"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",Number Facility,2,0
21594,Financial and Investment Analysts,"Interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",Written Comprehension,2,0
21598,Financial and Investment Analysts,Prepare all materials for transactions or execution of deals.,Information Ordering,3,0
21598,Financial and Investment Analysts,Prepare all materials for transactions or execution of deals.,Near Vision,1,0
21598,Financial and Investment Analysts,Prepare all materials for transactions or execution of deals.,Written Comprehension,2,0
21598,Financial and Investment Analysts,Prepare all materials for transactions or execution of deals.,Written Expression,3,0
21643,Loan Officers,Inform individuals and groups about the financial assistance available to college or university students.,Information Ordering,1,0
21643,Loan Officers,Inform individuals and groups about the financial assistance available to college or university students.,Memorization,2,0
21643,Loan Officers,Inform individuals and groups about the financial assistance available to college or university students.,Oral Comprehension,2,0
21643,Loan Officers,Inform individuals and groups about the financial assistance available to college or university students.,Oral Expression,3,0
21643,Loan Officers,Inform individuals and groups about the financial assistance available to college or university students.,Speech Clarity,2,0
21643,Loan Officers,Inform individuals and groups about the financial assistance available to college or university students.,Written Comprehension,2,0
22719,Emergency Medicine Physicians,Conduct primary patient assessments that include information from prior medical care.,Deductive Reasoning,2,0
22719,Emergency Medicine Physicians,Conduct primary patient assessments that include information from prior medical care.,Inductive Reasoning,2,0
22719,Emergency Medicine Physicians,Conduct primary patient assessments that include information from prior medical care.,Information Ordering,2,0
22719,Emergency Medicine Physicians,Conduct primary patient assessments that include information from prior medical care.,Oral Comprehension,3,0
22719,Emergency Medicine Physicians,Conduct primary patient assessments that include information from prior medical care.,Problem sensitivity,3,0
22719,Emergency Medicine Physicians,Conduct primary patient assessments that include information from prior medical care.,Written Comprehension,3,0
22877,Medical Records Specialists,"Assign the patient to diagnosis-related groups (DRGs), using appropriate computer software.",Category Flexibility,2,0
22877,Medical Records Specialists,"Assign the patient to diagnosis-related groups (DRGs), using appropriate computer software.",Deductive Reasoning,3,0
22877,Medical Records Specialists,"Assign the patient to diagnosis-related groups (DRGs), using appropriate computer software.",Inductive Reasoning,2,0
22877,Medical Records Specialists,"Assign the patient to diagnosis-related groups (DRGs), using appropriate computer software.",Information Ordering,2,0
22877,Medical Records Specialists,"Assign the patient to diagnosis-related groups (DRGs), using appropriate computer software.",Near Vision,2,0
22877,Medical Records Specialists,"Assign the patient to diagnosis-related groups (DRGs), using appropriate computer software.",Selective Attention,2,0
22877,Medical Records Specialists,"Assign the patient to diagnosis-related groups (DRGs), using appropriate computer software.",Written Comprehension,3,0
23193,"Securities, Commodities, and Financial Services Sales Agents",Monitor markets or positions.,Mathematical Reasoning,2,0
23193,"Securities, Commodities, and Financial Services Sales Agents",Monitor markets or positions.,Near Vision,2,0
23193,"Securities, Commodities, and Financial Services Sales Agents",Monitor markets or positions.,Number Facility,2,0
23193,"Securities, Commodities, and Financial Services Sales Agents",Monitor markets or positions.,Problem Sensitivity,2,0
23193,"Securities, Commodities, and Financial Services Sales Agents",Monitor markets or positions.,Selective Attention,3,0
23193,"Securities, Commodities, and Financial Services Sales Agents",Monitor markets or positions.,Time Sharing,2,0
23193,"Securities, Commodities, and Financial Services Sales Agents",Monitor markets or positions.,Written Comprehension,2,0
23215,"Securities, Commodities, and Financial Services Sales Agents","Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",Memorization,1,0
23215,"Securities, Commodities, and Financial Services Sales Agents","Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",Near Vision,2,0
23215,"Securities, Commodities, and Financial Services Sales Agents","Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",Number Facility,2,0
23215,"Securities, Commodities, and Financial Services Sales Agents","Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",Oral Comprehension,2,0
23215,"Securities, Commodities, and Financial Services Sales Agents","Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",Oral Expression,2,0
23215,"Securities, Commodities, and Financial Services Sales Agents","Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",Selective Attention,2,0
23215,"Securities, Commodities, and Financial Services Sales Agents","Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",Speech Clarity,2,0
23215,"Securities, Commodities, and Financial Services Sales Agents","Supply the latest price quotes on any security, as well as information on the activities or financial positions of the corporations issuing these securities.",Written Comprehension,2,0
23255,Billing and Posting Clerks,"Consult sources, such as rate books, manuals, or insurance company representatives, to determine specific charges or information such as rules, regulations, or government tax and tariff information.",Inductive Reasoning,2,0
23255,Billing and Posting Clerks,"Consult sources, such as rate books, manuals, or insurance company representatives, to determine specific charges or information such as rules, regulations, or government tax and tariff information.",Information Ordering,2,0
23255,Billing and Posting Clerks,"Consult sources, such as rate books, manuals, or insurance company representatives, to determine specific charges or information such as rules, regulations, or government tax and tariff information.",Memorization,1,0
23255,Billing and Posting Clerks,"Consult sources, such as rate books, manuals, or insurance company representatives, to determine specific charges or information such as rules, regulations, or government tax and tariff information.",Near Vision,2,0
23255,Billing and Posting Clerks,"Consult sources, such as rate books, manuals, or insurance company representatives, to determine specific charges or information such as rules, regulations, or government tax and tariff information.",Oral Comprehension,2,0
23255,Billing and Posting Clerks,"Consult sources, such as rate books, manuals, or insurance company representatives, to determine specific charges or information such as rules, regulations, or government tax and tariff information.",Selective Attention,2,0
23255,Billing and Posting Clerks,"Consult sources, such as rate books, manuals, or insurance company representatives, to determine specific charges or information such as rules, regulations, or government tax and tariff information.",Written Comprehension,3,0
23263,Billing and Posting Clerks,"Compile reports of cost factors, such as labor, production, storage, and equipment.",Information Ordering,3,0
23263,Billing and Posting Clerks,"Compile reports of cost factors, such as labor, production, storage, and equipment.",Mathematical Reasoning,1,0
23263,Billing and Posting Clerks,"Compile reports of cost factors, such as labor, production, storage, and equipment.",Near Vision,2,0
23263,Billing and Posting Clerks,"Compile reports of cost factors, such as labor, production, storage, and equipment.",Number Facility,2,0
23263,Billing and Posting Clerks,"Compile reports of cost factors, such as labor, production, storage, and equipment.",Selective Attention,2,0
23263,Billing and Posting Clerks,"Compile reports of cost factors, such as labor, production, storage, and equipment.",Written Comprehension,2,0
23263,Billing and Posting Clerks,"Compile reports of cost factors, such as labor, production, storage, and equipment.",Written Expression,2,0
23267,"Court, Municipal, and License Clerks",Evaluate information on applications to verify completeness and accuracy and to determine whether applicants are qualified to obtain desired licenses.,Deductive Reasoning,3,0
23267,"Court, Municipal, and License Clerks",Evaluate information on applications to verify completeness and accuracy and to determine whether applicants are qualified to obtain desired licenses.,Inductive Reasoning,1,0
23267,"Court, Municipal, and License Clerks",Evaluate information on applications to verify completeness and accuracy and to determine whether applicants are qualified to obtain desired licenses.,Near Vision,2,0
23267,"Court, Municipal, and License Clerks",Evaluate information on applications to verify completeness and accuracy and to determine whether applicants are qualified to obtain desired licenses.,Perceptual Speed,1,0
23267,"Court, Municipal, and License Clerks",Evaluate information on applications to verify completeness and accuracy and to determine whether applicants are qualified to obtain desired licenses.,Problem Sensitivity,2,0
23267,"Court, Municipal, and License Clerks",Evaluate information on applications to verify completeness and accuracy and to determine whether applicants are qualified to obtain desired licenses.,Selective Attention,2,0
23267,"Court, Municipal, and License Clerks",Evaluate information on applications to verify completeness and accuracy and to determine whether applicants are qualified to obtain desired licenses.,Written Comprehension,3,0
23272,"Court, Municipal, and License Clerks",Record and maintain all vital and fiscal records and accounts.,Information Ordering,3,0
23272,"Court, Municipal, and License Clerks",Record and maintain all vital and fiscal records and accounts.,Near Vision,2,0
23272,"Court, Municipal, and License Clerks",Record and maintain all vital and fiscal records and accounts.,Number Facility,2,0
23272,"Court, Municipal, and License Clerks",Record and maintain all vital and fiscal records and accounts.,Perceptual Speed,1,0
23272,"Court, Municipal, and License Clerks",Record and maintain all vital and fiscal records and accounts.,Selective Attention,2,0
23272,"Court, Municipal, and License Clerks",Record and maintain all vital and fiscal records and accounts.,Written Comprehension,2,0
23272,"Court, Municipal, and License Clerks",Record and maintain all vital and fiscal records and accounts.,Written Expression,1,0
23311,"Credit Authorizers, Checkers, and Clerks",Prepare reports of findings and recommendations.,Deductive Reasoning,2,0
23311,"Credit Authorizers, Checkers, and Clerks",Prepare reports of findings and recommendations.,Fluency of Ideas,1,0
23311,"Credit Authorizers, Checkers, and Clerks",Prepare reports of findings and recommendations.,Inductive Reasoning,2,0
23311,"Credit Authorizers, Checkers, and Clerks",Prepare reports of findings and recommendations.,Information Ordering,2,0
23311,"Credit Authorizers, Checkers, and Clerks",Prepare reports of findings and recommendations.,Near Vision,1,0
23311,"Credit Authorizers, Checkers, and Clerks",Prepare reports of findings and recommendations.,Written Comprehension,2,0
23311,"Credit Authorizers, Checkers, and Clerks",Prepare reports of findings and recommendations.,Written Expression,3,0
23334,Insurance Claims and Policy Processing Clerks,"Compose business correspondence for supervisors, managers, and professionals.",Finger Dexterity,1,0
23334,Insurance Claims and Policy Processing Clerks,"Compose business correspondence for supervisors, managers, and professionals.",Fluency of Ideas,2,0
23334,Insurance Claims and Policy Processing Clerks,"Compose business correspondence for supervisors, managers, and professionals.",Information Ordering,1,0
23334,Insurance Claims and Policy Processing Clerks,"Compose business correspondence for supervisors, managers, and professionals.",Near Vision,2,0
23334,Insurance Claims and Policy Processing Clerks,"Compose business correspondence for supervisors, managers, and professionals.",Oral Comprehension,1,0
