task_id,occupation,task_text,ability_name,weight,uncertain
16123,Data Warehousing Specialists,"Perform system analysis, data analysis or programming, using a variety of computer languages and procedures.",Information Ordering,1,0
16129,Data Warehousing Specialists,"Create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",Written Expression,3,0
16129,Data Warehousing Specialists,"Create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",Visualization,3,0
16129,Data Warehousing Specialists,"Create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",Information Ordering,2,0
16129,Data Warehousing Specialists,"Create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",Deductive Reasoning,2,0
16129,Data Warehousing Specialists,"Create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",Fluency of Ideas,1,0
16129,Data Warehousing Specialists,"Create supporting documentation, such as metadata and diagrams of entity relationships, business processes, and process flow.",Written Comprehension,1,0
16131,Data Warehousing Specialists,Create or implement metadata processes and frameworks.,Deductive Reasoning,3,0
16131,Data Warehousing Specialists,Create or implement metadata processes and frameworks.,Inductive Reasoning,2,0
16131,Data Warehousing Specialists,Create or implement metadata processes and frameworks.,Information Ordering,2,0
16131,Data Warehousing Specialists,Create or implement metadata processes and frameworks.,Category Flexibility,2,0
16131,Data Warehousing Specialists,Create or implement metadata processes and frameworks.,Written Expression,1,0
16131,Data Warehousing Specialists,Create or implement metadata processes and frameworks.,Problem Sensitivity,1,0
16117,Data Warehousing Specialists,"Review designs, codes, test plans, or documentation to ensure quality.",Written Comprehension,3,0
16117,Data Warehousing Specialists,"Review designs, codes, test plans, or documentation to ensure quality.",Deductive Reasoning,3,0
16117,Data Warehousing Specialists,"Review designs, codes, test plans, or documentation to ensure quality.",Problem Sensitivity,2,0
16117,Data Warehousing Specialists,"Review designs, codes, test plans, or documentation to ensure quality.",Selective Attention,2,0
16117,Data Warehousing Specialists,"Review designs, codes, test plans, or documentation to ensure quality.",Inductive Reasoning,2,0
16117,Data Warehousing Specialists,"Review designs, codes, test plans, or documentation to ensure quality.",Information Ordering,1,0
16130,Data Warehousing Specialists,"Create plans, test files, and scripts for data warehouse testing, ranging from unit to integration testing.",Deductive Reasoning,3,0
16130,Data Warehousing Specialists,"Create plans, test files, and scripts for data warehouse testing, ranging from unit to integration testing.",Inductive Reasoning,3,0
16130,Data Warehousing Specialists,"Create plans, test files, and scripts for data warehouse testing, ranging from unit to integration testing.",Information Ordering,2,0
16130,Data Warehousing Specialists,"Create plans, test files, and scripts for data warehouse testing, ranging from unit to integration testing.",Written Expression,2,0
16130,Data Warehousing Specialists,"Create plans, test files, and scripts for data warehouse testing, ranging from unit to integration testing.",Problem Sensitivity,2,0
16130,Data Warehousing Specialists,"Create plans, test files, and scripts for data warehouse testing, ranging from unit to integration testing.",Mathematical Reasoning,1,0
16122,Data Warehousing Specialists,"Select methods, techniques, or criteria for data warehousing evaluative procedures.",Deductive Reasoning,3,0
16122,Data Warehousing Specialists,"Select methods, techniques, or criteria for data warehousing evaluative procedures.",Inductive Reasoning,3,0
16122,Data Warehousing Specialists,"Select methods, techniques, or criteria for data warehousing evaluative procedures.",Category Flexibility,2,0
16122,Data Warehousing Specialists,"Select methods, techniques, or criteria for data warehousing evaluative procedures.",Problem Sensitivity,2,0
16122,Data Warehousing Specialists,"Select methods, techniques, or criteria for data warehousing evaluative procedures.",Written Comprehension,2,0
16122,Data Warehousing Specialists,"Select methods, techniques, or criteria for data warehousing evaluative procedures.",Fluency of Ideas,1,0
16125,Data Warehousing Specialists,"Implement business rules via stored procedures, middleware, or other technologies.",Deductive Reasoning,3,0
16125,Data Warehousing Specialists,"Implement business rules via stored procedures, middleware, or other technologies.",Inductive Reasoning,2,0
16125,Data Warehousing Specialists,"Implement business rules via stored procedures, middleware, or other technologies.",Written Comprehension,2,0
16125,Data Warehousing Specialists,"Implement business rules via stored procedures, middleware, or other technologies.",Problem Sensitivity,2,0
16125,Data Warehousing Specialists,"Implement business rules via stored procedures, middleware, or other technologies.",Information Ordering,2,0
16125,Data Warehousing Specialists,"Implement business rules via stored procedures, middleware, or other technologies.",Category Flexibility,1,0
16119,Data Warehousing Specialists,Prepare functional or technical documentation for data warehouses.,Written Expression,3,0
16119,Data Warehousing Specialists,Prepare functional or technical documentation for data warehouses.,Information Ordering,2,0
16119,Data Warehousing Specialists,Prepare functional or technical documentation for data warehouses.,Written Comprehension,2,0
16119,Data Warehousing Specialists,Prepare functional or technical documentation for data warehouses.,Deductive Reasoning,2,0
16119,Data Warehousing Specialists,Prepare functional or technical documentation for data warehouses.,Fluency of Ideas,1,0
16116,Data Warehousing Specialists,Test software systems or applications for software enhancements or new products.,Deductive Reasoning,3,0
16116,Data Warehousing Specialists,Test software systems or applications for software enhancements or new products.,Problem Sensitivity,3,0
16116,Data Warehousing Specialists,Test software systems or applications for software enhancements or new products.,Inductive Reasoning,2,0
16116,Data Warehousing Specialists,Test software systems or applications for software enhancements or new products.,Written Comprehension,2,0
16116,Data Warehousing Specialists,Test software systems or applications for software enhancements or new products.,Selective Attention,2,0
16116,Data Warehousing Specialists,Test software systems or applications for software enhancements or new products.,Written Expression,1,0
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",Deductive Reasoning,3,0
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",Information Ordering,3,0
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",Problem Sensitivity,2,0
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",Inductive Reasoning,2,0
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",Written Comprehension,2,0
1318,Network and Computer Systems Administrators,"Maintain and administer computer networks and related computing environments, including computer hardware, systems software, applications software, and all configurations.",Selective Attention,1,0
1317,Network and Computer Systems Administrators,Perform data backups and disaster recovery operations.,Deductive Reasoning,2,0
1317,Network and Computer Systems Administrators,Perform data backups and disaster recovery operations.,Information Ordering,2,0
1317,Network and Computer Systems Administrators,Perform data backups and disaster recovery operations.,Problem Sensitivity,2,0
1317,Network and Computer Systems Administrators,Perform data backups and disaster recovery operations.,Inductive Reasoning,1,0
1317,Network and Computer Systems Administrators,Perform data backups and disaster recovery operations.,Selective Attention,1,0
15205,Network and Computer Systems Administrators,"Diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",Deductive Reasoning,3,0
15205,Network and Computer Systems Administrators,"Diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",Inductive Reasoning,3,0
15205,Network and Computer Systems Administrators,"Diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",Problem Sensitivity,3,0
15205,Network and Computer Systems Administrators,"Diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",Written Comprehension,2,0
15205,Network and Computer Systems Administrators,"Diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",Oral Comprehension,1,0
15205,Network and Computer Systems Administrators,"Diagnose, troubleshoot, and resolve hardware, software, or other network and system problems, and replace defective components when necessary.",Information Ordering,1,0
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",Deductive Reasoning,3,0
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",Selective Attention,2,0
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",Problem Sensitivity,2,0
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",Information Ordering,2,0
15206,Network and Computer Systems Administrators,"Configure, monitor, and maintain email applications or virus protection software.",Inductive Reasoning,1,0
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,Selective Attention,3,0
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,Deductive Reasoning,2,0
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,Problem Sensitivity,2,0
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,Information Ordering,2,0
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,Mathematical Reasoning,1,0
1320,Network and Computer Systems Administrators,Operate master consoles to monitor the performance of computer systems and networks and to coordinate computer network access and use.,Oral Expression,1,0
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,Inductive Reasoning,3,0
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,Deductive Reasoning,2,0
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,Selective Attention,2,0
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,Mathematical Reasoning,2,0
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,Problem Sensitivity,2,0
1325,Network and Computer Systems Administrators,Monitor network performance to determine whether adjustments are needed and where changes will be needed in the future.,Number Facility,1,0
1319,Network and Computer Systems Administrators,"Plan, coordinate, and implement network security measures to protect data, software, and hardware.",Deductive Reasoning,3,0
1319,Network and Computer Systems Administrators,"Plan, coordinate, and implement network security measures to protect data, software, and hardware.",Inductive Reasoning,2,0
1319,Network and Computer Systems Administrators,"Plan, coordinate, and implement network security measures to protect data, software, and hardware.",Information Ordering,2,0
1319,Network and Computer Systems Administrators,"Plan, coordinate, and implement network security measures to protect data, software, and hardware.",Problem Sensitivity,2,0
1319,Network and Computer Systems Administrators,"Plan, coordinate, and implement network security measures to protect data, software, and hardware.",Written Expression,2,0
1319,Network and Computer Systems Administrators,"Plan, coordinate, and implement network security measures to protect data, software, and hardware.",Oral Expression,1,0
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,Inductive Reasoning,3,0
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,Mathematical Reasoning,2,0
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,Deductive Reasoning,2,0
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,Written Comprehension,2,0
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,Problem Sensitivity,2,0
1329,Network and Computer Systems Administrators,Analyze equipment performance records to determine the need for repair or replacement.,Number Facility,1,0
1324,Network and Computer Systems Administrators,Confer with network users about solutions to existing system problems.,Oral Comprehension,3,0
1324,Network and Computer Systems Administrators,Confer with network users about solutions to existing system problems.,Oral Expression,3,0
1324,Network and Computer Systems Administrators,Confer with network users about solutions to existing system problems.,Deductive Reasoning,2,0
1324,Network and Computer Systems Administrators,Confer with network users about solutions to existing system problems.,Problem Sensitivity,2,0
1324,Network and Computer Systems Administrators,Confer with network users about solutions to existing system problems.,Speech Recognition,2,0
1324,Network and Computer Systems Administrators,Confer with network users about solutions to existing system problems.,Speech Clarity,1,0
1323,Network and Computer Systems Administrators,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",Deductive Reasoning,3,0
1323,Network and Computer Systems Administrators,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",Inductive Reasoning,3,0
1323,Network and Computer Systems Administrators,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",Written Expression,2,0
1323,Network and Computer Systems Administrators,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",Problem Sensitivity,2,0
1323,Network and Computer Systems Administrators,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",Oral Expression,2,0
1323,Network and Computer Systems Administrators,"Recommend changes to improve systems and network configurations, and determine hardware or software requirements related to such changes.",Mathematical Reasoning,1,0
1322,Network and Computer Systems Administrators,"Design, configure, and test computer hardware, networking software and operating system software.",Deductive Reasoning,3,0
1322,Network and Computer Systems Administrators,"Design, configure, and test computer hardware, networking software and operating system software.",Inductive Reasoning,2,0
1322,Network and Computer Systems Administrators,"Design, configure, and test computer hardware, networking software and operating system software.",Problem Sensitivity,2,0
1322,Network and Computer Systems Administrators,"Design, configure, and test computer hardware, networking software and operating system software.",Visualization,2,0
1322,Network and Computer Systems Administrators,"Design, configure, and test computer hardware, networking software and operating system software.",Written Comprehension,2,0
1322,Network and Computer Systems Administrators,"Design, configure, and test computer hardware, networking software and operating system software.",Information Ordering,1,0
1321,Network and Computer Systems Administrators,"Perform routine network startup and shutdown procedures, and maintain control records.",Information Ordering,3,0
1321,Network and Computer Systems Administrators,"Perform routine network startup and shutdown procedures, and maintain control records.",Deductive Reasoning,2,0
1321,Network and Computer Systems Administrators,"Perform routine network startup and shutdown procedures, and maintain control records.",Written Expression,2,0
1321,Network and Computer Systems Administrators,"Perform routine network startup and shutdown procedures, and maintain control records.",Selective Attention,2,0
1321,Network and Computer Systems Administrators,"Perform routine network startup and shutdown procedures, and maintain control records.",Problem Sensitivity,1,0
1327,Network and Computer Systems Administrators,"Load computer tapes and disks, and install software and printer paper or forms.",Information Ordering,2,0
1327,Network and Computer Systems Administrators,"Load computer tapes and disks, and install software and printer paper or forms.",Deductive Reasoning,2,0
1327,Network and Computer Systems Administrators,"Load computer tapes and disks, and install software and printer paper or forms.",Selective Attention,1,0
1327,Network and Computer Systems Administrators,"Load computer tapes and disks, and install software and printer paper or forms.",Written Comprehension,1,0
1326,Network and Computer Systems Administrators,Train people in computer system use.,Oral Expression,3,0
1326,Network and Computer Systems Administrators,Train people in computer system use.,Oral Comprehension,2,0
1326,Network and Computer Systems Administrators,Train people in computer system use.,Information Ordering,2,0
1326,Network and Computer Systems Administrators,Train people in computer system use.,Speech Clarity,2,0
1326,Network and Computer Systems Administrators,Train people in computer system use.,Deductive Reasoning,1,0
1326,Network and Computer Systems Administrators,Train people in computer system use.,Speech Recognition,1,0
1330,Network and Computer Systems Administrators,"Maintain logs related to network functions, as well as maintenance and repair records.",Written Expression,3,0
1330,Network and Computer Systems Administrators,"Maintain logs related to network functions, as well as maintenance and repair records.",Information Ordering,2,0
1330,Network and Computer Systems Administrators,"Maintain logs related to network functions, as well as maintenance and repair records.",Selective Attention,2,0
1330,Network and Computer Systems Administrators,"Maintain logs related to network functions, as well as maintenance and repair records.",Written Comprehension,1,0
1330,Network and Computer Systems Administrators,"Maintain logs related to network functions, as well as maintenance and repair records.",Memorization,1,0
1328,Network and Computer Systems Administrators,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",Inductive Reasoning,3,0
1328,Network and Computer Systems Administrators,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",Deductive Reasoning,3,0
1328,Network and Computer Systems Administrators,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",Oral Comprehension,2,0
1328,Network and Computer Systems Administrators,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",Written Comprehension,2,0
1328,Network and Computer Systems Administrators,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",Problem Sensitivity,2,0
1328,Network and Computer Systems Administrators,"Gather data pertaining to customer needs, and use the information to identify, predict, interpret, and evaluate system and network requirements.",Mathematical Reasoning,1,0
1333,Network and Computer Systems Administrators,Coordinate with vendors and with company personnel to facilitate purchases.,Oral Expression,2,0
1333,Network and Computer Systems Administrators,Coordinate with vendors and with company personnel to facilitate purchases.,Oral Comprehension,2,0
1333,Network and Computer Systems Administrators,Coordinate with vendors and with company personnel to facilitate purchases.,Number Facility,2,0
1333,Network and Computer Systems Administrators,Coordinate with vendors and with company personnel to facilitate purchases.,Written Expression,1,0
1333,Network and Computer Systems Administrators,Coordinate with vendors and with company personnel to facilitate purchases.,Speech Recognition,1,0
1333,Network and Computer Systems Administrators,Coordinate with vendors and with company personnel to facilitate purchases.,Speech Clarity,1,0
15208,Network and Computer Systems Administrators,"Implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",Deductive Reasoning,3,0
15208,Network and Computer Systems Administrators,"Implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",Inductive Reasoning,2,0
15208,Network and Computer Systems Administrators,"Implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",Problem Sensitivity,2,0
15208,Network and Computer Systems Administrators,"Implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",Oral Expression,2,0
15208,Network and Computer Systems Administrators,"Implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",Oral Comprehension,1,0
15208,Network and Computer Systems Administrators,"Implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",Information Ordering,1,0
1332,Network and Computer Systems Administrators,Maintain an inventory of parts for emergency repairs.,Information Ordering,2,0
1332,Network and Computer Systems Administrators,Maintain an inventory of parts for emergency repairs.,Written Expression,2,0
1332,Network and Computer Systems Administrators,Maintain an inventory of parts for emergency repairs.,Number Facility,2,0
1332,Network and Computer Systems Administrators,Maintain an inventory of parts for emergency repairs.,Deductive Reasoning,1,0
1332,Network and Computer Systems Administrators,Maintain an inventory of parts for emergency repairs.,Problem Sensitivity,1,0
15207,Network and Computer Systems Administrators,"Research new technologies by attending seminars, reading trade articles, or taking classes, and implement or recommend the implementation of new technologies.",Written Comprehension,3,0
15207,Network and Computer Systems Administrators,"Research new technologies by attending seminars, reading trade articles, or taking classes, and implement or recommend the implementation of new technologies.",Oral Comprehension,2,0
15207,Network and Computer Systems Administrators,"Research new technologies by attending seminars, reading trade articles, or taking classes, and implement or recommend the implementation of new technologies.",Inductive Reasoning,2,0
15207,Network and Computer Systems Administrators,"Research new technologies by attending seminars, reading trade articles, or taking classes, and implement or recommend the implementation of new technologies.",Deductive Reasoning,2,0
15207,Network and Computer Systems Administrators,"Research new technologies by attending seminars, reading trade articles, or taking classes, and implement or recommend the implementation of new technologies.",Fluency of Ideas,1,0
15207,Network and Computer Systems Administrators,"Research new technologies by attending seminars, reading trade articles, or taking classes, and implement or recommend the implementation of new technologies.",Memorization,1,0
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",Deductive Reasoning,3,0
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",Inductive Reasoning,3,0
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",Written Expression,3,0
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",Written Comprehension,2,0
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",Visualization,2,0
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",Problem Sensitivity,2,0
1273,Computer Programmers,"Write, analyze, review, and rewrite programs, using workflow chart and diagram, and applying knowledge of computer capabilities, subject matter, and symbolic logic.",Information Ordering,1,0
1267,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,Deductive Reasoning,3,0
1267,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,Inductive Reasoning,3,0
1267,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,Problem Sensitivity,3,0
1267,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,Selective Attention,2,0
1267,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,Written Comprehension,2,0
1267,Computer Programmers,Correct errors by making appropriate changes and rechecking the program to ensure that the desired results are produced.,Written Expression,1,0
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",Deductive Reasoning,3,0
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",Inductive Reasoning,3,0
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",Problem Sensitivity,2,0
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",Written Comprehension,2,0
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",Written Expression,2,0
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",Oral Expression,1,0
1272,Computer Programmers,"Perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",Information Ordering,1,0
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",Deductive Reasoning,3,0
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",Inductive Reasoning,2,0
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",Written Expression,3,0
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",Written Comprehension,2,0
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",Problem Sensitivity,2,0
1270,Computer Programmers,"Write, update, and maintain computer programs or software packages to handle specific jobs such as tracking inventory, storing or retrieving data, or controlling other equipment.",Information Ordering,2,0
1271,Computer Programmers,"Consult with managerial, engineering, and technical personnel to clarify program intent, identify problems, and suggest changes.",Oral Comprehension,3,0
1271,Computer Programmers,"Consult with managerial, engineering, and technical personnel to clarify program intent, identify problems, and suggest changes.",Oral Expression,3,0
1271,Computer Programmers,"Consult with managerial, engineering, and technical personnel to clarify program intent, identify problems, and suggest changes.",Deductive Reasoning,2,0
1271,Computer Programmers,"Consult with managerial, engineering, and technical personnel to clarify program intent, identify problems, and suggest changes.",Problem Sensitivity,2,0
1271,Computer Programmers,"Consult with managerial, engineering, and technical personnel to clarify program intent, identify problems, and suggest changes.",Inductive Reasoning,2,0
1271,Computer Programmers,"Consult with managerial, engineering, and technical personnel to clarify program intent, identify problems, and suggest changes.",Speech Recognition,2,0
1271,Computer Programmers,"Consult with managerial, engineering, and technical personnel to clarify program intent, identify problems, and suggest changes.",Speech Clarity,1,0
1268,Computer Programmers,Conduct trial runs of programs and software applications to be sure they will produce the desired information and that the instructions are correct.,Deductive Reasoning,3,0
1268,Computer Programmers,Conduct trial runs of programs and software applications to be sure they will produce the desired information and that the instructions are correct.,Problem Sensitivity,3,0
1268,Computer Programmers,Conduct trial runs of programs and software applications to be sure they will produce the desired information and that the instructions are correct.,Selective Attention,2,0
1268,Computer Programmers,Conduct trial runs of programs and software applications to be sure they will produce the desired information and that the instructions are correct.,Inductive Reasoning,2,0
1268,Computer Programmers,Conduct trial runs of programs and software applications to be sure they will produce the desired information and that the instructions are correct.,Written Comprehension,2,0
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",Deductive Reasoning,3,0
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",Visualization,3,0
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",Information Ordering,3,0
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",Inductive Reasoning,2,0
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",Written Expression,2,0
1276,Computer Programmers,"Prepare detailed workflow charts and diagrams that describe input, output, and logical operation, and convert them into a series of instructions coded in a computer language.",Fluency of Ideas,1,0
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",Written Expression,3,0
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",Information Ordering,2,0
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",Written Comprehension,2,0
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",Deductive Reasoning,2,0
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",Fluency of Ideas,1,0
1269,Computer Programmers,"Compile and write documentation of program development and subsequent revisions, inserting comments in the coded instructions so others can understand the program.",Oral Comprehension,1,0
1278,Computer Programmers,Consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,Oral Comprehension,3,0
1278,Computer Programmers,Consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,Oral Expression,3,0
1278,Computer Programmers,Consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,Deductive Reasoning,2,0
1278,Computer Programmers,Consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,Inductive Reasoning,2,0
1278,Computer Programmers,Consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,Problem Sensitivity,2,0
1278,Computer Programmers,Consult with and assist computer operators or system analysts to define and resolve problems in running computer programs.,Speech Recognition,1,0
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,Deductive Reasoning,3,0
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,Inductive Reasoning,3,0
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,Problem Sensitivity,2,0
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,Written Comprehension,2,0
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,Information Ordering,2,0
1277,Computer Programmers,Perform systems analysis and programming tasks to maintain and control the use of computer systems software as a systems programmer.,Mathematical Reasoning,1,0
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,Written Expression,3,0
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,Written Comprehension,2,0
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,Oral Comprehension,2,0
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,Information Ordering,2,0
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,Fluency of Ideas,2,0
1274,Computer Programmers,Write or contribute to instructions or manuals to guide end users.,Deductive Reasoning,1,0
1275,Computer Programmers,"Investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",Deductive Reasoning,3,0
1275,Computer Programmers,"Investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",Inductive Reasoning,3,0
1275,Computer Programmers,"Investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",Problem Sensitivity,3,0
1275,Computer Programmers,"Investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",Selective Attention,2,0
